,x,y
1020,-0.99764246,-0.35039866
1021,-0.75546014,0.19815108
1022,-0.0743712,0.25732577
1023,0.9301797,-0.25993016
1024,1.1370003,-0.22795752
1025,0.7036795,0.6382157
1026,1.084819,0.13809657
1027,1.4077871,0.1167678
1028,1.2821939,0.2730254
1029,-2.026998,-0.12124745
1030,-0.6370973,-0.052618284
1031,-0.54315126,-0.59965837
1033,-1.8419763,0.15445054
1034,-0.6888845,1.4502555
1035,0.15340726,-0.9663765
1036,-1.6903635,0.7277679
1037,-0.26842445,-1.2224466
1038,-1.4591069,0.73769134
1039,-0.67671597,-0.31152225
1040,0.020023882,0.97905606
1041,-1.0384434,0.8422121
1042,-1.1647619,-1.0927199
1043,1.0672687,0.281675
1044,-1.5126477,0.36325347
1045,-0.52908677,0.78301984
1046,0.26351976,0.11135116
1047,0.16365676,0.7492931
1048,-0.8477881,-0.9277969
1049,0.44123483,-0.77570814
1050,0.5040743,-1.1257999
1051,0.32071525,0.3597559
1052,0.13449274,0.6935951
1053,0.054759353,-0.44506502
1054,-0.5887539,0.5830631
1055,-0.012422934,0.09706834
1056,1.6226608,0.17240357
1058,-0.16313861,0.46292847
1059,0.23875608,-1.2636657
1060,0.13294281,-0.36247787
1061,0.1409588,-0.84490657
1063,1.2521406,-0.025653671
1066,-0.17701662,-0.016688656
1067,-0.26983786,0.31189337
1069,-1.8455559,0.86365956
1070,1.6489465,0.13945025
1072,1.2953199,0.33242354
1073,-0.6153984,-0.17412347
1075,0.07697852,0.20309067
1076,0.02224937,0.71302915
1077,-0.103511356,0.933948
1078,0.026392251,0.42253137
1079,0.46583933,-0.6482797
1080,1.5044856,0.102916785
1081,0.923242,0.5927716
1082,1.0495276,0.1242605
1084,0.96632814,0.38649693
1085,0.96275723,0.45790532
1086,-0.8982777,-0.26484025
1087,-0.106135085,0.29294372
1088,-1.0948247,0.4258722
1090,-0.33719677,-0.49743778
1091,-0.1446485,-1.6770891
1092,0.59009296,-0.94419074
1093,0.10299915,-1.291208
1094,-1.3476292,0.6023839
1095,-1.1402246,0.19567247
1096,0.001094982,-1.1741362
1098,-1.8775434,0.21310347
1099,-1.3234233,0.30778494
